"codigo_ibge","safra_soja","latitude","longitude","area_total","n_sinistros","n_apolices","sum_indenizacao_total","sum_total_premios","tipo_solo","awc_ana","area_total_irrigada_fertigada_percentual","X","PC_Prec_1","PC_Prec_2","PC_Prec_3","PC_Prec_4","PC_Temp_1","PC_Temp_2"
4313391,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27192,-0.0311393875100203,0.0104870837787482,0.00197721641228774,0.00273346412666729,0.28955186871185,-0.812998104412325
5215231,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27208,3.17623455616743,-1.84661122889698,1.96544497003996,0.481311008986836,0.34911149170059,2.01864000803289
4211652,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27224,-0.0262242600675546,0.000401136574915577,0.00180998615506018,0.0026487301087311,1.41272899904053,0.314418463285738
5106273,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27248,2.99694020641719,-3.31414137278293,-0.729583867412328,0.928177192785397,-3.60861331044654,1.07603979716765
4117297,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27272,-0.616175923494519,2.23237506522952,-1.14964245906682,0.883935105445236,0.198365169024479,-0.867653760570803
4313425,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27296,-2.10967569862097,2.0862528380849,-0.507353304639903,1.33493171294402,0.233585022091006,-2.82278410405465
1505031,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27344,1.81668197448027,-4.33503573929985,-1.10144070031369,0.149754968411368,-3.47737556742571,1.36663935655164
5106281,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27376,2.82935372301702,-1.87646737398788,0.781444555063088,-0.0525759080651268,-1.21328049362909,1.29726784232099
4313441,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27384,-0.0295285415092298,0.00472238660050401,0.00167757394061072,0.00419133705014198,0.309830452705796,-0.693735498674097
3533601,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27416,1.82026654219732,1.04652147235554,0.618325174863597,-0.260682701020849,-0.250124204502785,0.837838259431718
3533700,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27440,0.63412940312846,2.46412516663219,0.144351212657946,0.411300436864034,-0.740588023253855,-0.371963492818916
3533809,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27480,0.564394891725941,2.54358880510716,-0.0770437035627534,0.166086963845987,0.193355869150755,-0.167437618335701
3534203,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27672,1.14367292535578,2.39604609172444,0.456323513317049,0.286602279852833,-3.19668260800002,-0.618564464070632
5215306,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27696,3.08247230837777,-1.0746333099925,1.9418428330454,-0.107766837244428,-0.986654180651419,1.22307688527954
4117305,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27744,-0.0038136149295718,0.0140794683060814,-0.00619163055086613,0.00422842282483413,0.998326578766689,0.346129411902566
4313508,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27768,-2.61586773794482,1.4696719309916,-0.32525067459262,0.410281119468496,3.90321423579385,-0.357051932427199
4211751,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27784,-1.81029836456954,1.30393571963216,-0.692643405183429,0.0529009670396847,5.98420593234835,0.317905548900959
4211801,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27840,-0.0268901531287172,0.00378745943067428,-0.000819672378206424,0.00340325346280697,1.43942048067356,0.367896431627681
3534807,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27912,0.011919758151717,0.0192696361492931,-0.00113128045560088,0.00419230924266877,-1.42084357364245,-1.20186658004937
3534906,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27968,0.0102132496290052,0.0134075075760909,0.00243146923480965,0.00272877024645655,-1.03395018620493,-0.892342683161624
5215603,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28040,3.1300112569388,-1.75435257179832,1.94796366235274,0.20108126560296,-1.02069691963335,1.86753653528283
4313607,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28104,-0.0296223411458107,0.00324102080649674,4.40918130681346e-05,0.00221379355172175,1.26714209805673,0.175503658183606
4313656,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28232,-0.0291692086935155,0.010150142004318,0.00176906901445865,-0.00232838127267016,0.707842402299839,-0.313830496277433
4117602,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28248,-2.29157154189095,0.447803306672627,0.00498716785842473,0.39506189913915,6.27231595644935,0.779833437801606
4117701,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28272,-0.00578120449545419,0.0131717618386209,-0.00887637832581257,0.00638544329304272,1.64372516836418,0.822669905401247
2207405,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28304,0.0271072368837535,0.014103540318941,0.000732806846845388,-0.00218574962323647,-1.84670481200005,-0.403034226114571
1713809,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28360,2.04148860467543,-1.71708888144752,-0.055551719235162,-0.103644384603296,-5.00833365016298,0.90243270542731
5215801,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28384,0.0326706032902288,-0.000559142626114428,0.00910056848324672,0.000773921534789641,-0.18812232524986,0.443957095722945
3535309,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28400,0.0096406422492525,0.0171493263706835,-0.000593302229582177,0.00317328299903689,-0.278013904317364,-0.372422064403894
4212205,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28512,-1.47147807422299,2.11768554300401,-1.20914317024194,0.819869451500855,5.00327145538235,0.347222427187465
1505502,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28560,-0.0118038323422068,-0.0258054592836133,-0.0210583853911469,-0.00331981963397007,-1.84167454892185,-0.583919082344357
2107704,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28600,0.0214396144327336,0.00245407581919184,-0.00108857850668487,0.000157983065633619,-1.63416052542196,-0.245716769141556
4212239,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28632,-0.0258505971891776,0.0043342477743827,-0.00150048314035496,0.00461130426559798,0.601217083934633,-0.474399439377017
4118006,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28648,-0.658037945927331,1.75220118686556,-0.852421104564225,1.10402412418328,-0.738257206479559,-1.4147099202179
1716208,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28704,3.19863694362454,-0.826400175248626,1.69016066870379,-0.998549858353989,-4.79461329591444,0.647456415302367
4118105,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28720,0.00529893338156188,0.0152118673158022,-0.00367771641317474,0.00348935608305166,-0.621923494664157,-0.67201715736221
5006309,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28736,0.0175581405371522,0.00760243558014862,0.00483265809520883,-0.00163059083279627,-1.16616074021682,-0.66918023323535
5216304,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28744,0.0273880186570167,-0.00325956762400141,0.00605045838593479,0.000648542624901945,-0.949445754282215,-0.180086830138529
4118303,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28768,0.00529893338156188,0.0152118673158022,-0.00367771641317474,0.00348935608305166,-0.621923494664157,-0.67201715736221
4118402,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28800,-0.388601648212224,2.47111479944462,-1.09010098222089,0.90063528588689,-0.442568567375431,-0.837708138497984
4314068,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29032,-3.06801197473207,1.51521667770391,-0.263914375787034,0.144944992299609,2.83934110287814,-1.49327317011143
4212254,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29112,-2.03183140709258,1.50037895924399,-0.489973611892182,-0.902899102786129,3.05815530796741,-0.635072266735414
4314076,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29120,-0.0332584401333168,0.0100412820356193,0.00147834161614584,0.00227902068931591,0.191440075304717,-0.887329654497901
4212270,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29144,-0.0401408457934893,-0.00572084225227465,-0.00372380176457335,0.00312026878125126,1.73084066967561,0.638326458860362
2108009,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29152,0.0245723107181804,0.00124365297838873,0.000176553532093402,-0.000604857961917155,-1.62669248210933,-0.224806738459538
4118451,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29168,-1.05450767229843,1.21985834112446,-1.08326293986557,1.27265637686324,-0.190087885536525,-2.23411520306997
3536406,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29320,0.204485906834407,2.39171314350737,-0.100859000454189,0.71106544262852,-3.38035826456813,-1.60154569986876
3536505,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29328,0.0200690967287599,0.0203632198350332,-0.000278055826605269,0.000796327779980782,0.76809447061495,0.536230533475035
4314134,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29392,-0.0347052538390995,0.000434667409319277,0.000853672698991222,0.00204277378133038,1.02035384580951,-0.052016332651818
3536703,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29488,0.930942378385665,2.51584537416123,0.0927036693261112,0.105392642222862,-0.756079669700593,-0.281850865533555
3537156,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29704,0.00830046210044617,0.015023751017104,0.00041435017369773,0.00298387410168665,-0.512344860016391,-0.593941054190852
1716505,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29720,3.00446122876291,-1.51309403832267,1.30585742961675,-1.06405701362229,-5.44707874796181,0.770245458927846
5006408,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29768,0.0174676513692509,0.00514561390824645,0.00013826178252778,-0.00167797567875577,-1.79327837783839,-1.2215298639485
1716604,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29832,0.0328569578413832,-0.00177964746397508,0.00344378732639672,-0.00393170630683905,-1.68241505795839,-0.334681537177568
3149804,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29960,2.72967943260586,-0.329769839279592,1.4248785258825,-0.16949147180935,0.317558714806521,1.2768240787847
3537404,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29976,0.666342055204367,2.070150342135,0.292135793757106,0.336230443271676,-3.28564046770013,-1.19767532364345
4118857,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30032,-0.914191348784795,1.58206298693971,-1.02546090509022,1.04739461737345,0.75390963693357,-1.11332228340482
4118907,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30040,-0.000654682496913891,0.0119148163249218,-0.0043657997274072,0.00561130116364182,-0.474425528132575,-0.863378609357733
5216452,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30056,0.0243309183704399,-0.00654548595798177,0.00346485341634638,0.00131036186205204,-0.385453099445127,0.186507072935791
3537800,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30208,0.613187273100042,2.13780584081486,-0.273379290518289,-0.219139473787959,3.76352392049764,1.17817152571188
3150307,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30232,2.5204451956734,-0.610880437810809,1.29386744171194,0.61230990728231,2.96011796105116,1.45579094992399
4119103,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30248,-0.00692741067273159,0.0110801085389373,-0.00810142637295333,0.00458982820277156,1.73190554751714,0.829677801321538
3537909,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30288,0.014606549020117,0.0230317339206721,-0.00327523260139329,0.000307925526440374,1.21654597368584,0.810301590326922
1101468,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30344,0.0236213845390378,0.00567963704531538,-0.00670856344468313,0.00627497915072102,-1.53069552905418,-0.646375062534911
3538105,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30392,1.2278104607292,2.16999073491422,0.396373430268478,0.10995126436727,-1.57817169216296,-0.179739168159795
4119251,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30448,-0.0254017279123546,-0.000693457747729212,0.00265225725226048,0.00368712260852631,1.45800888700226,0.293532897414695
4314472,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30456,-0.0350339384618357,0.00617138412395102,0.00308809176914247,0.00125270352258819,0.554158946344627,-0.617926431111761
4314506,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30528,-2.20491490678207,1.88227917881192,-0.062615314505648,0.272941721275006,4.25974191764398,-0.960691082362534
3538303,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30592,0.363996139074505,1.35040331863654,0.00865810393807261,-0.0115005690883028,-2.68854421629733,-1.4431901181757
4119400,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30672,-0.513762996519176,2.1507355234386,-1.18017923183941,0.525722127570021,4.88077789396087,0.985733711810247
3538808,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30680,0.0107460275402849,0.0197743290612561,-0.00252363022563362,0.000972598952582744,0.364102203784715,0.149331834530133
3150703,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30688,1.3652353138506,1.7662548453241,0.673264102154869,0.189041793994549,-2.19003650108217,0.0242406696578624
3539202,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30800,0.0062491974944628,0.0100393040183276,-1.17964991992267e-05,0.00105487255899036,-0.657747060921045,-0.632938115796178
4119509,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30808,0.00123254432209189,0.0169890725623776,-0.00717664650490444,0.00201113624180044,1.80345345041468,1.03876620667527
3539301,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30824,1.80939516150702,1.29010625447333,0.599918216209627,-0.482120976786038,0.210536195770272,0.3860306178412
5217302,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30864,0.0326644000497411,-0.0103816406081788,0.00944779971018971,0.003981279122062,0.103246877508807,0.904551129815947
4119608,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30920,-0.00787487836095271,0.0111311679217236,-0.00589336184807134,0.00413978866117964,1.25701963155964,0.629883166389877
3539509,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30928,1.65335334566663,1.61801736591819,0.637650307581918,-0.105166466910022,-1.05258426536064,0.119028693257903
3151503,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30976,0.0272908054939752,0.00709755508156846,0.00683900676524949,-0.000540206200157922,0.530847311890422,0.582461124622605
4119707,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31008,0.00218802007426384,0.0133607858334122,-0.00549134437709821,0.00579926729776524,-0.446155449831578,-0.779836646992311
3151602,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31072,1.91190619409772,1.38714610883352,0.933016651399832,0.0246074865521074,-2.86955304117725,-0.42804440537415
3539707,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31080,0.0096406422492525,0.0171493263706835,-0.000593302229582177,0.00317328299903689,-0.278013904317364,-0.372422064403894
3152006,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31264,0.0300442370223168,0.00956313393064514,0.00753029339884725,-0.00210433197164255,-0.35830229878956,0.00707051960102384
3540101,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31272,1.0687414701337,2.28538494096207,0.527560656025111,0.0611242424566327,-1.85417874044333,-0.681766717109734
3540200,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31304,1.65335334566663,1.61801736591819,0.637650307581918,-0.105166466910022,-1.05258426536064,0.119028693257903
5217708,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31328,0.0322404156879435,-0.00206813380657674,0.00703720972565556,0.00189934208104358,-0.623655467082145,0.116160670451573
4213351,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31368,-1.81029836456954,1.30393571963216,-0.692643405183429,0.0529009670396847,5.98420593234835,0.317905548900959
5106752,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31416,1.72332532199916,0.225537313571074,-0.218798729052686,0.154314124453913,-4.0964964749228,-0.820585445210898
3540507,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31480,0.654455612859075,2.77093842614128,-0.422348134933177,0.206469447823485,1.58397057764354,0.274636116848946
4120002,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31504,0.006441580891042,0.0127846549806208,-0.000877141439807353,0.0024784804415442,-0.546254328841382,-0.634963278501854
4314803,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31520,-0.0305402474404389,0.00986015414510907,0.00290456280940331,-0.00103457039935883,0.389940510387527,-0.666948283747042
2208551,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31600,0.0245723107181804,0.00124365297838873,0.000176553532093402,-0.000604857961917155,-1.62669248210933,-0.224806738459538
4120101,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31616,-0.00451004904671524,0.0160107708128753,-0.00665581731104012,0.00397284814626614,1.9678934025278,1.05812903566289
4120150,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31624,-2.11930291049407,0.482994657068424,-0.193357754929186,0.546119056200338,4.46534120167746,-0.179573808165679
2707305,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31640,-0.0404057840528208,0.00441281689414431,-0.0146061609713695,-0.0130267009863426,-0.636541708074678,-0.0136030551530832
3540606,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31704,0.0171783593416753,0.0243100408296626,-0.00232700151016133,0.000298838727020705,0.594494635379644,0.323310959509818
3540705,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31712,0.0243415626257596,0.0156071646197522,0.00285405793140832,-0.000846695226867029,0.120258841670837,0.20645018658883
4315008,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31744,-0.0187841928093847,0.00682925790428105,-0.00131474231213064,0.00959765367800242,-0.479006537033782,-1.42608888046154
4315057,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31752,-0.0169817914630631,0.0120602711015063,-0.000250991950643652,0.00741222457077016,-0.28294915200252,-1.34430140940029
1718204,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31768,0.0301194470922993,-0.00222559929000538,0.000287835809296494,-0.00166264664815657,-1.89365423327307,-0.51419146270479
4213609,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31816,-2.26203716265598,1.47482640438811,-0.995707537159676,0.768707323352474,5.62388476354688,0.731642727737188
1100205,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31824,0.0240699996077206,-0.000294841434484903,-0.00220641548386423,0.0105966461716509,-1.56244464639232,-0.502123983227396
4315073,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31832,-2.10967569862097,2.0862528380849,-0.507353304639903,1.33493171294402,0.233585022091006,-2.82278410405465
4120309,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31840,-2.26203716265598,1.47482640438811,-0.995707537159676,0.768707323352474,5.62388476354688,0.731642727737188
4315107,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31856,-0.0187841928093847,0.00682925790428105,-0.00131474231213064,0.00959765367800242,-0.479006537033782,-1.42608888046154
3540804,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31904,1.06191708317548,2.35218213804619,0.446635218144678,0.290071216374939,-2.50368259821162,-0.699787050910093
5107008,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31952,0.0302935886627691,-0.0110533725012757,-0.00211279345190546,0.002726502750872,-0.386974749907578,0.107682636397317
3541208,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32104,0.108749548418911,1.5860895951834,-0.027159710766257,0.281168751457461,-1.85010146163979,-1.14361877014752
4120408,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32128,0.00633739870791433,0.0195394728088738,-0.00689589405215275,0.00469066120499444,-0.272519228222635,-0.447107448217306
3541307,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32152,0.139479189752142,1.48590286997163,-0.014619736989767,0.299400736887622,-2.91617782509079,-1.42733974835598
3153400,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32256,2.55899631823027,-0.246320778937701,1.83913378829352,-0.543879714121298,-0.377693216586176,1.59111231510203
3541505,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32296,0.363996139074505,1.35040331863654,0.00865810393807261,-0.0115005690883028,-2.68854421629733,-1.4431901181757
5107040,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32328,2.89657178017859,-2.50889853063396,0.175370294035539,0.18181898973711,-1.30003552158792,0.564026879950692
4214151,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32352,-0.0234741316893459,0.0021173765294445,0.00151408928774085,0.00448079057417275,1.16053038807825,-0.0390599330274735
4315172,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32400,-0.0313847472218103,0.00497703262613491,0.00112917782563128,0.000699027392644964,1.51441186788701,0.352292262605173
4120606,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32416,-1.22290058046806,1.63869238846558,-1.40259697993467,1.14550188576989,4.29090471289039,0.459887042071584
1718451,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32424,0.0361208209719897,-0.007583043932388,0.00985631903074519,-0.0045093757077092,-1.82649743125412,-0.443883427885369
4315206,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32440,-3.19460328414573,1.91947551771588,-0.125664779282524,0.755760475082188,2.74146597437864,-1.4843445169947
3541653,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32456,0.0169155851221612,0.0233996468318763,-0.00328548148888328,0.00178392392002552,0.59692403956736,0.316108507443839
4120705,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32496,0.00899321470948294,0.0209795995935367,-0.00452550934318146,0.0028647521551012,0.533593979885443,0.109666918940938
4120903,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32552,-1.52163423254487,0.865764605565889,-0.878632149824081,0.887623763148736,3.60508205329865,-0.482342852947853
3541802,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32592,0.0164763822189593,0.0201047212733024,-0.000510993493482043,0.00394068889595237,-0.790788325517802,-0.662216139010455
5107065,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32616,0.0273006950110729,-0.0107611452960092,-0.00166607704726235,0.00357218254451902,-1.24549386002794,-0.139288217016143
4121000,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32624,-0.00202360707274845,0.00830649751345837,-0.00322084948471197,0.00604732178282147,-0.487997366540752,-0.797743627033464
4121109,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32656,-0.762659097335108,1.81479112392673,-0.845539803819463,0.712973506642715,-0.00369845374458505,-0.907445909904201
5218508,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32688,2.35634986433293,-0.439047545438025,1.15529929576602,-0.61694906744431,-3.11551171189212,0.534613507836218
4121257,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32808,-1.45327973517006,0.829708344783115,-0.584812947121116,1.00954914742563,0.292113499518194,-2.35384356994304
4121307,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32824,-0.163099116574015,1.72529704684014,-0.359790739744601,0.515717140013818,0.308161851082296,-0.54925083898517
4121406,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32872,-0.0197018358742813,-9.29112393284436e-05,0.00083261151188134,0.00336331867339134,0.234925916601467,-0.607806178532167
4121505,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32880,-0.0120005524267939,0.0114190345803762,-0.00626523912546651,0.00494216674877636,1.89755480439711,0.948669014409649
1506138,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32912,0.0305662870269102,-0.00985632295423365,-0.000539825432823629,0.000744250697913512,-1.06388801882641,0.249004788254376
4315404,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32944,-2.76294911301049,1.74242496168654,-0.45718901728158,0.830781522100588,1.65311427377304,-2.08483766627914
4315453,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32992,-0.0349200731684324,0.00841185872638789,0.0023857768757786,0.00371520827676707,0.77693345502028,-0.35143979686745
4121703,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33048,-0.00563995874063759,0.0114261887282741,-0.00857114775991935,0.00558505576716237,1.38346948414169,0.632709707983974
